"","X","V1","V2","V3","V4","V5","V6","V7"
"551",143,1640,"A",170225953932992,-4.87395641467757,-4.01119438195969,-3.12442325229055,"Watch"
"552",144,1641,"A",1219867729246216,8.87840185171207,-2.99850028039674,-0.113426798975534,"Watch"
"553",145,1642,"A",1474618746753701,3.59655789441484,-5.07238278709209,-0.0137918580738696,"Watch"
"554",146,1643,"A",712363822989269,10.2396394610957,-2.50896494432746,1.03821443431012,"Watch"
"555",147,1644,"A",1820178803883695,2.38119426498072,-4.84678166083989,-1.2570020720034,"Watch"
"556",148,1645,"A",1133203073424272,5.84883463741575,-4.97550995855273,1.44081046217601,"Watch"
"557",149,1646,"A",1470118577963858,6.98290851591664,-3.35007087337943,-0.434981251565714,"Watch"
"558",150,1647,"A",728109814484383,5.14077716483857,-5.10654775788476,-1.29404860301074,"Watch"
"559",151,1648,"A",2528158418925609,-10.1484252389237,-4.30844171075784,-0.205988638043356,"Watch"
"560",152,1649,"A",2723280118632898,8.93188428729265,-4.31111983385945,-0.879714298139501,"Watch"
"561",153,1650,"A",2427630529209236,8.77204243116055,-2.58489089487202,0.38223797010207,"Watch"
"562",154,1600,"A",90516603443553.4,0.0280460008359423,-0.137673232758787,0.0487494219232306,"Watch"
"563",155,1601,"A",1896501607819976,-0.000402053542076048,-0.023326033415909,0.0143446392015626,"Watch"
"564",156,1602,"A",522266940140830,0.0374730240526828,0.0438801874158063,-0.0419937660054122,"Watch"
"565",157,1603,"A",8298734749780.41,0.0454593628436747,0.094307340111768,0.0160242305769914,"Watch"
"566",158,1604,"A",696549135560054,-0.14459597353159,-0.0805238562551812,0.0713516317623009,"Watch"
"567",159,1605,"A",9890459229716.2,-0.000726432064645235,-0.00937312247840184,-0.00289843112334099,"Watch"
"568",160,1606,"A",802326280238204,-0.009748865076131,0.0128966629556731,-0.0306204182617458,"Watch"
"569",161,1607,"A",115931172223571,-0.0676501491835847,0.00107680971086475,0.0421810530937079,"Watch"
"570",162,1608,"A",759909030832686,0.000150683344811511,-0.0188772107368167,0.000250287446388365,"Watch"
"571",163,1609,"A",854124475367358,-0.041445593582917,-0.0765163389792844,-0.0100735547308535,"Watch"
"572",164,1610,"A",19705466752267.8,0.00372800969666944,-0.0623450013949792,-0.0152635038982237,"Watch"
"573",165,1611,"A",4646833386050.96,0.0302157494228338,0.10122716341914,-0.0585440931007494,"Watch"
"574",166,1612,"A",5395766707012.36,-0.0756149932975021,-0.0559602309425673,0.0321385568301138,"Watch"
"575",167,1613,"A",616523247541770,-0.0197975904561366,0.0164205070101804,-0.0190314275933222,"Watch"
"576",168,1614,"A",81695368253099.6,-0.119331009613794,0.102921316753664,-0.0584134014903969,"Watch"
"577",169,1615,"A",80094180972916.4,0.0169853592836364,0.00145435701066889,-0.00342026217986678,"Watch"
"578",170,1616,"A",103966623383614,0.0678393816615609,0.0627493410898168,-0.0251907990542326,"Watch"
"579",171,1617,"A",179909234505454,-0.0120827561239942,-0.0485637606894331,0.000310825740544324,"Watch"
"580",172,1618,"A",15091656910419.4,0.00556111322988177,-0.013359890908776,0.00586481406340827,"Watch"
"581",173,1619,"A",351295236013804,-0.0254728348860533,0.0298616797465445,-0.0307177602212781,"Watch"
"582",174,1620,"A",39423397402025.6,-0.0359089247751089,-0.0632590840436913,0.0316555539665603,"Watch"
"583",175,1621,"A",178944480277553,-0.0116927502252706,-0.0500590575490512,-0.0481121774246833,"Watch"
"584",176,1622,"A",24128370481564.5,0.00669244690043852,0.0195128757658174,-0.00381718630127671,"Watch"
"585",177,1623,"A",10727629667910,0.0291310993681968,-0.174576673458945,-0.0243972189118512,"Watch"
"586",178,1624,"A",291241895185916,-0.035646138184957,0.101234897406625,-0.0343145609176298,"Watch"
"587",179,1625,"A",482096775073737,-0.163386070713471,-0.0684380123070285,0.0649277692096467,"Watch"
"588",180,1626,"A",372232949119485,-0.00286822357881985,0.0296964451256085,-0.0555336290729963,"Watch"
"589",181,1627,"A",216926738235205,0.000882785540116571,0.0732371541532667,0.00506355086314183,"Watch"
"590",182,1628,"A",911734276011012,-0.00266995805267,0.0207097680276076,-0.0137899757283056,"Watch"
"591",183,1629,"A",901396618456111,-0.0853107013600056,-0.0487394804732445,-0.000771929193724675,"Watch"
"592",184,1630,"A",1334262852835088,-0.0046489747560977,0.0358754174929559,-0.00182373216534313,"Watch"
"593",185,1631,"A",1328169696097424,-0.0137427428973356,0.0715104826623203,-0.00538804909197891,"Watch"
"594",186,1632,"A",6209543962247.31,0.0369884252272273,0.00370035475203997,-0.0175640654697433,"Watch"
"595",187,1633,"A",700411484008139,-0.0609394907736123,0.00572835616870386,-0.00627699998714682,"Watch"
"596",188,1634,"A",83564535931856.9,0.0149892416718041,-0.0174450315906772,-0.0100600639733999,"Watch"
"597",189,1635,"A",64858273194214.4,0.0959270022087982,0.192408346207921,-0.0563291215799334,"Watch"
"598",190,1636,"A",510262213723524,-0.0393775415516514,-0.0774571793949986,-0.0490660518600888,"Watch"
"599",191,1637,"A",12858089341675.1,0.00832490965215099,-0.0221566432502914,-0.0415385135792673,"Watch"
"600",192,1638,"A",1136545478208476,0.00158060062377186,0.00832269255885373,0.00426785802885096,"Watch"
"601",193,1639,"A",181235129098213,-0.0376465878206495,0.0355337987685679,0.0634853856647238,"Watch"
"602",194,1640,"A",169414982760432,0.0192767634028865,-0.0362414613991951,0.032132816519345,"Watch"
"603",195,1641,"A",1219867729351963,-0.00239213878356925,0.0221112849949847,-0.0434853906371357,"Watch"
"604",196,1642,"A",1474618746857739,-0.0322505578368027,0.0177062581610103,-0.0158851249537552,"Watch"
"605",197,1643,"A",712363823128127,-0.0146238607225368,0.0138194478958646,-0.0217476925350541,"Watch"
"606",198,1644,"A",1820178959903246,-0.0203130404921539,-0.0216585616004695,-0.00678822571712462,"Watch"
"607",199,1645,"A",1133204284569117,-0.0614435635656895,-0.0301658363560062,-0.00253825942954202,"Watch"
"608",200,1646,"A",1470118578067769,-0.0458658774037913,-0.0157794907998612,0.0264183142983986,"Watch"
"609",201,1647,"A",728109458472270,-0.0338147215855328,0.0554311769723832,-0.010584016951927,"Watch"
"610",202,1648,"A",2528158419040678,-0.0135147598118235,-0.00590524663854566,0.00825011770271302,"Watch"
"611",203,1649,"A",2723280118646264,-0.0165531008864002,-0.0768016995840439,-0.00856800171690258,"Watch"
"612",204,1650,"A",2427633190581854,-0.0798130446158997,0.121530604881808,-0.19325270481311,"Watch"
